Year,Seed,FK,FKS,AAWCE
2000,0,0.9188104982913898,0.09952814829087175,0.00887898740603
2000,1,0.9180881136063884,0.0928110090434958,0.00915474219919
2000,2,0.9184371458373273,0.0938515331826796,0.00893768211569
2000,3,0.9189124721595622,0.09735202226434415,0.00938619463583
2000,4,0.9185044798508283,0.09484536917675417,0.00916802652671
2000,5,0.9183677737137278,0.09357752842708664,0.00897734073103
2000,6,0.918159255586508,0.09568895580269829,0.00896418744015
2000,7,0.9185394425329377,0.0997247745374269,0.00916074783831
2000,8,0.9179758708313216,0.09207697575651881,0.0092364676284
2000,9,0.9185073906330761,0.0955274836881347,0.00932203022588
2000,10,0.9183789757806664,0.09466185379486036,0.00873697038322
2000,11,0.9183610887415262,0.100004375808707,0.00915599118353
2000,12,0.9180445163855571,0.09107635118585047,0.0086775044654
2000,13,0.9185405401798118,0.09499387263175486,0.00927374997315
2000,14,0.91815038119201,0.09114236726672888,0.00910383894367
2000,15,0.918100511010847,0.09359194353497174,0.00907125830179
2000,16,0.9184788675466227,0.0960895380166078,0.00889791791798
2000,17,0.9179687054516742,0.09086439156123381,0.00876813730789
2000,18,0.9186199027139716,0.09746430370543192,0.0085885812375
2000,19,0.9184403805998806,0.09280503211490973,0.0089637975729
2000,20,0.9187547460776055,0.09345868959059553,0.00876668145897
2000,21,0.9185120018440748,0.09487136334166638,0.00908266766927
2000,22,0.9181897144222446,0.09438622793981646,0.0091640948228
2000,23,0.9183510926782266,0.09205122205763017,0.00927395864984
2000,24,0.9177570441045971,0.08984408284044917,0.00900193273992
2000,25,0.9179829062758121,0.09116874411772154,0.00886359501238
2000,26,0.9181716509069208,0.09197440818984119,0.00897705601323
2000,27,0.9186184205146855,0.09767147927761667,0.00853632509903
2000,28,0.9179175247580614,0.09311396677170211,0.00849166428131
2000,29,0.9188962678227824,0.10152962439918078,0.00913481961252
2000,30,0.9186625386575425,0.09944529170890877,0.00908210487943
2000,31,0.9177421341071003,0.09198403656785008,0.00863838757819
2000,32,0.9187005420566183,0.09802127355662765,0.00896802856565
2000,33,0.9186198428825268,0.0961805370218403,0.00845486673483
2000,34,0.9178813014852716,0.08973290439533771,0.00885506076011
2000,35,0.9181215643485441,0.09381872070264059,0.00890731506352
2000,36,0.9181974811704661,0.09603637021659935,0.0084811418423
2000,37,0.9180424927399041,0.09550943800055456,0.00864510486932
2000,38,0.918912056384406,0.09809561056361256,0.00907484482263
2000,39,0.9187238329357409,0.09516500717585594,0.0087863793218
2000,40,0.9185006694170315,0.095856113386154,0.00886790991768
2000,41,0.9180602966901288,0.0905564010297988,0.00852375143998
2000,42,0.9188451980216473,0.09935810741859558,0.00926115849812
2000,43,0.9183705465708164,0.09722282381522471,0.00877300014481
2000,44,0.9184114585780805,0.09651353022672751,0.00928423245222
2000,45,0.9182464561444302,0.09406146823436196,0.00946517417635
2000,46,0.9182403487856615,0.09465089217513559,0.00886824016281
2000,47,0.9184154212647411,0.09608883475622876,0.0091652781735
2000,48,0.9185802648536731,0.09794705872359294,0.00919824614166
2000,49,0.9186417574673745,0.09716453445117063,0.00849976763197
2006,0,0.902266245762292,0.047549599826726005,0.0138552188424
2006,1,0.9023099860414022,0.04843803471288564,0.0130505508924
2006,2,0.902005201621292,0.051361348325266336,0.0138649916869
2006,3,0.902795444490097,0.05221678755153648,0.0133271603942
2006,4,0.902482991462834,0.05585615300606786,0.0133707377803
2006,5,0.9023965957127159,0.05275397869627942,0.0133219531705
2006,6,0.9019547814258178,0.05043590223274789,0.0133764825137
2006,7,0.90206276110172,0.05093576183702761,0.0134486785961
2006,8,0.9020580608512182,0.049666619361003986,0.0135855389712
2006,9,0.9021268492864053,0.0506322397366088,0.0135310176803
2006,10,0.9017895974776344,0.04895533692191313,0.0133813702431
2006,11,0.9013222366934076,0.04576926915725838,0.0135350585796
2006,12,0.9020950762436052,0.05368473012584065,0.0135963586911
2006,13,0.9024722397822975,0.05133922035919557,0.0132622388594
2006,14,0.9021774352220582,0.049207351552883825,0.0137198934755
2006,15,0.9014836427128295,0.0450270080490344,0.0133321688716
2006,16,0.902562372464354,0.04851695650356405,0.0137480927061
2006,17,0.9018665430229219,0.04736835957695151,0.013560495022
2006,18,0.9017144845498268,0.048858045686528975,0.0137352300158
2006,19,0.9017787853565576,0.04747396218430776,0.0133573000236
2006,20,0.9021553217690887,0.05020237500382713,0.0138151368825
2006,21,0.902168975854546,0.04640451345478067,0.013557362757
2006,22,0.9015348976566457,0.04508538557265322,0.0137964507028
2006,23,0.9017216932147596,0.04959338964757928,0.0136823479956
2006,24,0.9025211930177228,0.05331483125528876,0.0133948034677
2006,25,0.902166478220888,0.04619003499406902,0.0131300118141
2006,26,0.9020564038914783,0.04935543585789972,0.0133397583155
2006,27,0.9014023661836309,0.04784444442069128,0.0135741389162
2006,28,0.9019664635406454,0.04601902730599132,0.0135959906303
2006,29,0.9019709797395076,0.049966537509193894,0.0142776852862
2006,30,0.9017995565338788,0.04480256519327577,0.0137794285175
2006,31,0.9016036107454477,0.048677123154934394,0.013439431565
2006,32,0.9023231902367673,0.04910477933061865,0.0134344293087
2006,33,0.9017264332209586,0.046591675938693546,0.013240134803
2006,34,0.901898612135313,0.0499674069878799,0.013482401572
2006,35,0.9021755436486336,0.04856696219845037,0.0134902790864
2006,36,0.9019463792279782,0.0511125445259524,0.013332633712
2006,37,0.9018024671105821,0.04902961761350929,0.0139806097078
2006,38,0.9016354135314353,0.04734495450887744,0.0136866354521
2006,39,0.9018245972047538,0.05025632878074643,0.0134087502044
2006,40,0.9020830562928521,0.05110628590489646,0.0132873577903
2006,41,0.9026256034388926,0.05025701541596196,0.0135426303794
2006,42,0.9017742251999123,0.04910079391960437,0.013955113183
2006,43,0.9018544526230388,0.048625640179237914,0.0137092524867
2006,44,0.9021302702891407,0.04900194686619534,0.0136096609307
2006,45,0.9022990266326031,0.05170467384167963,0.0132927542208
2006,46,0.9027652410159378,0.05489180113463197,0.01356116898
2006,47,0.9022336163817686,0.04926827097832938,0.0135262203322
2006,48,0.9019137710216258,0.046797573678231716,0.0137383536071
2006,49,0.9022480508069245,0.04805216977628701,0.0137428529359
